id,time_scrap,nombre,precio,url_articulo,municipio,search_term
1219411216,2026-01-16 10:35:59,IPHONE 17 256GB NUEVO PRECINTADO,859 €,https://es.wallapop.com/item/iphone-17-256gb-nuevo-precintado-1219411216,Madrid,iphone 17
1218823410,2026-01-16 10:35:59,iPhone 17 256GB Blanco Nuevo Precintado,845 €,https://es.wallapop.com/item/iphone-17-256gb-blanco-nuevo-precintado-1218823410,Madrid,iphone 17
1219385600,2026-01-16 10:35:59,iPhone 17 Pro Azul,1050 €,https://es.wallapop.com/item/iphone-17-pro-azul-1219385600,Madrid,iphone 17
1219254866,2026-01-16 10:35:59,iPhone 17 Pro (factura),1100 €,https://es.wallapop.com/item/iphone-17-pro-256gb-azul-1219254866,Madrid,iphone 17
1219472427,2026-01-16 10:35:59,iPhone 17 Air Plata/Blanco,800 €,https://es.wallapop.com/item/iphone-17-air-plata-blanco-1219472427,Madrid,iphone 17
1219278661,2026-01-16 10:35:59,iPhone 17 Air Blanco de 256 gb,800 €,https://es.wallapop.com/item/iphone-17-air-blanco-de-256-gb-1219278661,Madrid,iphone 17
1219378997,2026-01-16 10:35:59,iPhone 17 Pro azul,1050 €,https://es.wallapop.com/item/iphone-17-pro-azul-marino-1219378997,Madrid,iphone 17
1218820195,2026-01-16 10:35:59,iPhone 17 256GB Lavanda precintado,800 €,https://es.wallapop.com/item/iphone-17-256gb-lavanda-precintado-1218820195,Madrid,iphone 17
1218781731,2026-01-16 10:35:59,PRECINTADO iPhone 17 256GB,"819,99 €",https://es.wallapop.com/item/precintado-iphone-17-256gb-1218781731,Madrid,iphone 17
1219339933,2026-01-16 10:35:59,iPhone 17 256GB Azul Neblina - NUEVO PRECINTADO,830 €,https://es.wallapop.com/item/iphone-17-256gb-azul-neblina-nuevo-precintado-1219339933,Madrid,iphone 17
1219482809,2026-01-16 10:35:59,iPhone 17 Pro 256GB Sin Abrir,1100 €,https://es.wallapop.com/item/iphone-17-pro-256gb-sin-abrir-1219482809,Madrid,iphone 17
1218503898,2026-01-16 10:35:59,Iphone 17 Lavanda,840 €,https://es.wallapop.com/item/iphone-17-lavanda-1218503898,Madrid,iphone 17
1218574847,2026-01-16 10:36:00,iPhone 17 Apple Negro con Funda y Cable,800 €,https://es.wallapop.com/item/iphone-17-apple-negro-con-funda-y-cable-1218574847,Madrid,iphone 17
1219541490,2026-01-16 10:36:00,iPhone 17 Pro Max Naranja,750 €,https://es.wallapop.com/item/iphone-17-pro-max-naranja-1219541490,Madrid,iphone 17
1219557984,2026-01-16 10:36:00,iPhone 17 Pro Max Naranja,980 €,https://es.wallapop.com/item/iphone-17-pro-max-naranja-1219557984,Madrid,iphone 17
1219448041,2026-01-16 10:36:00,iPhone 17 Pro 512GB Morado,1150 €,https://es.wallapop.com/item/iphone-17-pro-512gb-morado-1219448041,Madrid,iphone 17
1219489408,2026-01-16 10:36:00,iPhone 17 Pro Max 256GB Naranja,1000 €,https://es.wallapop.com/item/iphone-17-pro-max-256gb-naranja-1219489408,Madrid,iphone 17
1219277570,2026-01-16 10:36:00,iPhone 17 256 GB Negro,850 €,https://es.wallapop.com/item/iphone-17-256-gb-negro-1219277570,Madrid,iphone 17
1219589383,2026-01-16 10:36:00,iPhone 17 Pro Plata,1070 €,https://es.wallapop.com/item/iphone-17-pro-plata-1219589383,Madrid,iphone 17
1219596933,2026-01-16 10:36:00,iPhone 17 Pro Azul,1569 €,https://es.wallapop.com/item/iphone-17-pro-azul-1219596933,Madrid,iphone 17
1218959012,2026-01-16 10:36:00,iPhone 17 Verde,590 €,https://es.wallapop.com/item/iphone-17-verde-1218959012,Madrid,iphone 17
1219440131,2026-01-16 10:36:00,iPhone 17 Pro Max 256GB Negro Nuevo,1179 €,https://es.wallapop.com/item/iphone-17-pro-max-256gb-negro-nuevo-1219440131,Madrid,iphone 17
1218594944,2026-01-16 10:36:00,iPhone 17 Pro 256GB Naranja,1000 €,https://es.wallapop.com/item/iphone-17-pro-256gb-naranja-1218594944,Madrid,iphone 17
1219063605,2026-01-16 10:36:00,iPhone 17 Pro 256GB 100% Batería,980 €,https://es.wallapop.com/item/iphone-17-pro-256gb-100-bateria-1219063605,Madrid,iphone 17
1218958252,2026-01-16 10:36:00,iPhone 17 Pro 512GB,1239 €,https://es.wallapop.com/item/iphone-17-pro-512gb-1218958252,Madrid,iphone 17
1219158629,2026-01-16 10:36:00,iPhone 17 Pro Precintado Azul Marino,1200 €,https://es.wallapop.com/item/iphone-17-pro-precintado-azul-marino-1219158629,Madrid,iphone 17
1218360058,2026-01-16 10:36:00,PRECINTADO! iPhone 17 Pro 256gb,"1099,99 €",https://es.wallapop.com/item/precintado-iphone-17-pro-256gb-1218360058,Madrid,iphone 17
1219355883,2026-01-16 10:36:00,Funda iPhone 17 Pro Max Morada,"12,99 €",https://es.wallapop.com/item/funda-iphone-17-pro-max-morada-1219355883,Madrid,iphone 17
1219475631,2026-01-16 10:36:00,iPhone 17 Blanco 256GB,769 €,https://es.wallapop.com/item/iphone-17-blanco-256gb-1219475631,Madrid,iphone 17
1218934107,2026-01-16 10:36:00,iPhone 17 Negro/Gris de 256 gb,825 €,https://es.wallapop.com/item/iphone-17-negro-gris-de-256-gb-1218934107,Madrid,iphone 17
1219597991,2026-01-16 10:36:00,Iphone 17 pro,1000 €,https://es.wallapop.com/item/iphone-17-pro-1219597991,Madrid,iphone 17
1218361168,2026-01-16 10:36:00,iPhone 17 Azul 256G,800 €,https://es.wallapop.com/item/iphone-17-azul-1218361168,Madrid,iphone 17
1219323951,2026-01-16 10:36:00,iPhone 17 Pro 512GB,1239 €,https://es.wallapop.com/item/iphone-17-pro-512gb-1219323951,Madrid,iphone 17
1219472034,2026-01-16 10:36:00,iPhone 17 Pro Max Negro,800 €,https://es.wallapop.com/item/iphone-17-pro-max-negro-1219472034,Madrid,iphone 17
1218924480,2026-01-16 10:36:00,iPhone 17 Air 256 GB Negro,950 €,https://es.wallapop.com/item/iphone-17-air-256-gb-negro-1218924480,Madrid,iphone 17
1219590403,2026-01-16 10:36:00,Funda iphone 17 Azul,"3,50 €",https://es.wallapop.com/item/funda-iphone-17-azul-1219590403,Madrid,iphone 17
