id,time_scrap,nombre,precio,url_articulo,municipio,search_term,filter_reason
1218588446,2026-01-15 13:41:46,Funda iPhone 15,15 €,https://es.wallapop.com/item/funda-iphone-15-1218588446,Madrid,iphone 15,First word excluded: funda
1218715959,2026-01-15 13:41:46,Fundas iPhone 15 Pro Max (4 unidades),"3,50 €",https://es.wallapop.com/item/fundas-iphone-15-pro-max-4-unidades-1218715959,Madrid,iphone 15,First word excluded: fundas
1219271224,2026-01-15 13:41:46,iPhone 13 Pro Max Azul,380 €,https://es.wallapop.com/item/iphone-13-pro-max-azul-1219271224,Madrid,iphone 15,Missing required tokens: {'15'}
1219134592,2026-01-15 13:41:46,Funda iPhone 15 Pro Azul + Protector,15 €,https://es.wallapop.com/item/funda-iphone-15-pro-azul---protector-1219134592,Madrid,iphone 15,First word excluded: funda
1219143244,2026-01-15 13:41:46,Protector Pantalla Privacidad iPhone 15 Pro Max,"4,99 €",https://es.wallapop.com/item/protector-pantalla-privacidad-iphone-15-pro-max-1219143244,Madrid,iphone 15,First word excluded: protector
1218924244,2026-01-15 13:41:46,iPhone 13 128GB Blanco NUEVO,299 €,https://es.wallapop.com/item/iphone-13-128gb-blanco-nuevo-1218924244,Madrid,iphone 15,Missing required tokens: {'15'}
1218423474,2026-01-15 13:41:46,Funda iPhone 15 Transparente Nueva,20 €,https://es.wallapop.com/item/funda-iphone-15-transparente-nueva-1218423474,Madrid,iphone 15,First word excluded: funda
1218341307,2026-01-15 13:41:46,Pantalla iPhone 15 Incell,25 €,https://es.wallapop.com/item/pantalla-iphone-15-incell-1218341307,Madrid,iphone 15,First word excluded: pantalla
1218395198,2026-01-15 13:41:46,"iPhone 16e, Nuevo, con garantía, 100% salud",450 €,https://es.wallapop.com/item/iphone-16e-128gb-nuevo-con-garantia-100-salud-1218395198,Madrid,iphone 15,Missing required tokens: {'15'}
1219279592,2026-01-15 13:41:46,iPhone 13 Pro 256 GB Azul,350 €,https://es.wallapop.com/item/iphone-13-pro-256-gb-azul-1219279592,Madrid,iphone 15,Missing required tokens: {'15'}
1219207043,2026-01-15 13:41:46,iPhone 16e Nuevo,600 €,https://es.wallapop.com/item/iphone-16e-nuevo-1219207043,Madrid,iphone 15,Missing required tokens: {'15'}
1219195398,2026-01-15 13:41:46,iPhone 14 Plus 256GB Rojo,420 €,https://es.wallapop.com/item/iphone-14-plus-256gb-rojo-1219195398,Madrid,iphone 15,Missing required tokens: {'15'}
1218840325,2026-01-15 13:41:46,Cargador Apple iPhone .15-16-17. Magnetico+cable+,33 €,https://es.wallapop.com/item/cargador-apple-iphone-15-16-17-magnetico-cable-1218840325,Madrid,iphone 15,Price too low: 33.0 < 300
1219273219,2026-01-15 13:41:46,iPhone 16 Pro Dorado 256 Gratis Cascos,800 €,https://es.wallapop.com/item/iphone-16-pro-negro-dorado-1219273219,Madrid,iphone 15,Missing required tokens: {'15'}
1219225429,2026-01-15 13:41:46,iPhone 12 Plata White Como Nuevo,"164,80 €",https://es.wallapop.com/item/iphone-12-plata-white-como-nuevo-1219225429,Madrid,iphone 15,Missing required tokens: {'15'}
1218764505,2026-01-15 13:41:46,Fundas iPhone 15 Pro (Como Nuevas),25 €,https://es.wallapop.com/item/fundas-iphone-15-pro-como-nuevas-1218764505,Madrid,iphone 15,First word excluded: fundas
1212543646,2026-01-15 13:41:46,Cargador USB-C 140W para portátil,"42,05 €",https://es.wallapop.com/item/cargador-usb-c-140w-para-portatil-1212543646,Madrid,iphone 15,"Missing required tokens: {'15', 'iphone'}"
1219177497,2026-01-15 13:41:46,Funda iPhone 15 Plus Negra nueva,3 €,https://es.wallapop.com/item/funda-iphone-15-plus-negra-nueva-1219177497,Madrid,iphone 15,First word excluded: funda
1218322629,2026-01-15 13:41:46,Funda iPhone 15 Pro,2 €,https://es.wallapop.com/item/funda-iphone-15-pro-1218322629,Madrid,iphone 15,First word excluded: funda
1218616133,2026-01-15 13:41:46,Funda iPhone 15 Pro Dragon Ball Z,5 €,https://es.wallapop.com/item/funda-iphone-15-pro-dragon-ball-z-1218616133,Madrid,iphone 15,First word excluded: funda
1057574288,2026-01-15 13:41:46,Funda iPhone 15 Plus silicona negra original,29 €,https://es.wallapop.com/item/funda-iphone-15-plus-silicona-negra-original-1057574288,Madrid,iphone 15,First word excluded: funda
1212535462,2026-01-15 13:41:46,iPhone 13 Pro color Azul alpino 128GB - Todo orig,350 €,https://es.wallapop.com/item/iphone-13-pro-azul-1212535462,Madrid,iphone 15,Missing required tokens: {'15'}
1218727078,2026-01-15 13:41:46,5 Protectores Pantalla iPhone 15 Pro Max,5 €,https://es.wallapop.com/item/5-protectores-pantalla-iphone-15-pro-max-1218727078,Madrid,iphone 15,First char is digit: 5
1219130485,2026-01-15 13:41:46,iPhone 16 Pro Max,925 €,https://es.wallapop.com/item/iphone-16-pro-max-1219130485,Madrid,iphone 15,Missing required tokens: {'15'}
1219177505,2026-01-15 13:41:46,iPhone 13 mini 128GB Blanco Estrella,270 €,https://es.wallapop.com/item/iphone-13-mini-128gb-blanco-estrella-1219177505,Madrid,iphone 15,Missing required tokens: {'15'}
1219221833,2026-01-15 13:41:46,iPhone 14 blanco 256 gb,480 €,https://es.wallapop.com/item/iphone-14-blanco-256-gb-1219221833,Madrid,iphone 15,Missing required tokens: {'15'}
1130771443,2026-01-15 13:41:46,iPhone 12 Pro 128GB Gris - Reacondicionado,389 €,https://es.wallapop.com/item/iphone-12-pro-128gb-gris-reacondicionado-1130771443,Madrid,iphone 15,Missing required tokens: {'15'}
1219084880,2026-01-15 13:41:46,Adaptador iPhone Apple Dual USB-C 35W y MagSafe 15,25 €,https://es.wallapop.com/item/adaptador-iphone-apple-dual-usb-c-35w-1219084880,Madrid,iphone 15,Price too low: 25.0 < 300
1219201345,2026-01-15 13:41:46,iPhone 17 Pro de 256gb - Naranja - A estrenar,1080 €,https://es.wallapop.com/item/iphone-17-pro-de-256gb-naranja-a-estrenar-1219201345,Madrid,iphone 15,Missing required tokens: {'15'}
1130774764,2026-01-15 13:41:46,iPhone 14 128GB Midnight - Reacondicionado,479 €,https://es.wallapop.com/item/iphone-14-128gb-midnight-reacondicionado-1130774764,Madrid,iphone 15,Missing required tokens: {'15'}
1218438363,2026-01-15 13:41:46,Funda iPhone 15 Pro Rosa Cerezas,10 €,https://es.wallapop.com/item/funda-iphone-15-pro-rosa-cerezas-1218438363,Madrid,iphone 15,First word excluded: funda
1130773744,2026-01-15 13:41:46,iPhone 12 128GB Azul - Reacondicionado,289 €,https://es.wallapop.com/item/iphone-12-128gb-azul-reacondicionado-1130773744,Madrid,iphone 15,Missing required tokens: {'15'}
1219027803,2026-01-15 13:41:46,iPhone 13 Negro,300 €,https://es.wallapop.com/item/iphone-13-negro-1219027803,Madrid,iphone 15,Missing required tokens: {'15'}
1219120164,2026-01-15 13:41:46,iPhone 13 - 128 gb Negro,300 €,https://es.wallapop.com/item/iphone-13-128-gb-negro-1219120164,Madrid,iphone 15,Missing required tokens: {'15'}
1218426704,2026-01-15 13:41:46,Funda iPhone 15 Silicona Nueva 5,10 €,https://es.wallapop.com/item/funda-iphone-15-silicona-nueva-5-1218426704,Madrid,iphone 15,First word excluded: funda
827912269,2026-01-15 13:41:46,Cambiamos batería para iPhone ,0 €,https://es.wallapop.com/item/cambiamos-bateria-para-iphone-827912269,Madrid,iphone 15,Missing required tokens: {'15'}
1218519458,2026-01-15 13:41:46,Funda iPhone 15 Plus Silicone Case MagSafe Azul,15 €,https://es.wallapop.com/item/funda-iphone-15-plus-silicone-case-magsafe-azul-1218519458,Madrid,iphone 15,First word excluded: funda
1218440853,2026-01-15 13:41:46,Funda iPhone 15 Pro Max Negra Scorpion,9 €,https://es.wallapop.com/item/funda-iphone-15-pro-max-negra-scorpion-1218440853,Madrid,iphone 15,First word excluded: funda
1218424043,2026-01-15 13:41:46,Funda iPhone 15 Silicona Nueva 8,10 €,https://es.wallapop.com/item/funda-iphone-15-silicona-nueva-8-1218424043,Madrid,iphone 15,First word excluded: funda
1218423542,2026-01-15 13:41:46,Funda iPhone 15 Pro Transparente Nueva,20 €,https://es.wallapop.com/item/funda-iphone-15-pro-transparente-nueva-1218423542,Madrid,iphone 15,First word excluded: funda
1130767126,2026-01-15 13:41:46,iPhone 14 128GB Azul - Reacondicionado,499 €,https://es.wallapop.com/item/iphone-14-128gb-azul-reacondicionado-1130767126,Madrid,iphone 15,Missing required tokens: {'15'}
1218423504,2026-01-15 13:41:46,Funda iPhone 15 Plus Transparente Nueva,15 €,https://es.wallapop.com/item/funda-iphone-15-plus-transparente-nueva-1218423504,Madrid,iphone 15,First word excluded: funda
1218423750,2026-01-15 13:41:46,Funda iPhone 15 Silicona Nueva 2,10 €,https://es.wallapop.com/item/funda-iphone-15-silicona-nueva-2-1218423750,Madrid,iphone 15,First word excluded: funda
1218289800,2026-01-15 13:41:46,Funda iPhone 15 Negra,5 €,https://es.wallapop.com/item/funda-iphone-15-negra-1218289800,Madrid,iphone 15,First word excluded: funda
1218424005,2026-01-15 13:41:46,Funda iPhone 15 Silicona Nueva 7,10 €,https://es.wallapop.com/item/funda-iphone-15-silicona-nueva-7-1218424005,Madrid,iphone 15,First word excluded: funda
1218423954,2026-01-15 13:41:46,Funda iPhone 15 Silicona Nueva 6,20 €,https://es.wallapop.com/item/funda-iphone-15-silicona-nueva-6-1218423954,Madrid,iphone 15,First word excluded: funda
1218423826,2026-01-15 13:41:46,Funda iPhone 15 Silicona Nueva 4,20 €,https://es.wallapop.com/item/funda-iphone-15-silicona-nueva-4-1218423826,Madrid,iphone 15,First word excluded: funda
1132521909,2026-01-15 13:41:46,Cargador USBde 120W 4 puertos,"2,50 €",https://es.wallapop.com/item/cargador-usbde-120w-4-puertos-1132521909,Madrid,iphone 15,"Missing required tokens: {'15', 'iphone'}"
1218423716,2026-01-15 13:41:47,Funda iPhone 15 Silicona Nueva 1,20 €,https://es.wallapop.com/item/funda-iphone-15-silicona-nueva-1-1218423716,Madrid,iphone 15,First word excluded: funda
1218423783,2026-01-15 13:41:47,Funda iPhone 15 Silicona Nueva 3,10 €,https://es.wallapop.com/item/funda-iphone-15-silicona-nueva-3-1218423783,Madrid,iphone 15,First word excluded: funda
1218500854,2026-01-15 13:41:47,Pack 3 Fundas iPhone 15 y 13 - MagSafe,12 €,https://es.wallapop.com/item/pack-3-fundas-iphone-15-y-13-magsafe-1218500854,Madrid,iphone 15,First word excluded: pack
1218941427,2026-01-15 13:41:47,iPhone 13 Verde,260 €,https://es.wallapop.com/item/iphone-13-verde-1218941427,Madrid,iphone 15,Missing required tokens: {'15'}
1219133434,2026-01-15 13:41:47,iPhone SE 3ª Gen (2022) Negro,200 €,https://es.wallapop.com/item/iphone-se-3-gen-2022-negro-1219133434,Madrid,iphone 15,Missing required tokens: {'15'}
1218426837,2026-01-15 13:41:47,Funda iPhone 15 Plus Silicona Nueva 2,10 €,https://es.wallapop.com/item/funda-iphone-15-plus-silicona-nueva-2-1218426837,Madrid,iphone 15,First word excluded: funda
1218426492,2026-01-15 13:41:47,Funda iPhone 15 Trenzado Fino Nueva 4,10 €,https://es.wallapop.com/item/funda-iphone-15-trenzado-fino-nueva-4-1218426492,Madrid,iphone 15,First word excluded: funda
1218426410,2026-01-15 13:41:47,Funda iPhone 15 Trenzado Fino Nueva 3,10 €,https://es.wallapop.com/item/funda-iphone-15-trenzado-fino-nueva-3-1218426410,Madrid,iphone 15,First word excluded: funda
1218426328,2026-01-15 13:41:47,Funda iPhone 15 Trenzado Fino Nueva 2,10 €,https://es.wallapop.com/item/funda-iphone-15-trenzado-fino-nueva-2-1218426328,Madrid,iphone 15,First word excluded: funda
1218424767,2026-01-15 13:41:47,Funda iPhone 15 Pro Silicona Nueva 8,10 €,https://es.wallapop.com/item/funda-iphone-15-pro-silicona-nueva-8-1218424767,Madrid,iphone 15,First word excluded: funda
1218424648,2026-01-15 13:41:47,Funda iPhone 15 Pro Silicona Nueva 5,10 €,https://es.wallapop.com/item/funda-iphone-15-pro-silicona-nueva-5-1218424648,Madrid,iphone 15,First word excluded: funda
1218424462,2026-01-15 13:41:47,Funda iPhone 15 Plus Silicona Nueva 8,10 €,https://es.wallapop.com/item/funda-iphone-15-plus-silicona-nueva-8-1218424462,Madrid,iphone 15,First word excluded: funda
1218424289,2026-01-15 13:41:47,Funda iPhone 15 Plus Silicona Nueva 5,10 €,https://es.wallapop.com/item/funda-iphone-15-plus-silicona-nueva-5-1218424289,Madrid,iphone 15,First word excluded: funda
1218424729,2026-01-15 13:41:47,Funda iPhone 15 Pro Silicona Nueva 7,10 €,https://es.wallapop.com/item/funda-iphone-15-pro-silicona-nueva-7-1218424729,Madrid,iphone 15,First word excluded: funda
1218424679,2026-01-15 13:41:47,Funda iPhone 15 Pro Silicona Nueva 6,15 €,https://es.wallapop.com/item/funda-iphone-15-pro-silicona-nueva-6-1218424679,Madrid,iphone 15,First word excluded: funda
1218424610,2026-01-15 13:41:47,Funda iPhone 15 Pro Silicona Nueva 4,15 €,https://es.wallapop.com/item/funda-iphone-15-pro-silicona-nueva-4-1218424610,Madrid,iphone 15,First word excluded: funda
1218424578,2026-01-15 13:41:47,Funda iPhone 15 Pro Silicona Nueva 3,15 €,https://es.wallapop.com/item/funda-iphone-15-pro-silicona-nueva-3-1218424578,Madrid,iphone 15,First word excluded: funda
1218423635,2026-01-15 13:41:47,Funda iPhone 15 Pro Max Transparente Nueva,20 €,https://es.wallapop.com/item/funda-iphone-15-pro-max-transparente-nueva-1218423635,Madrid,iphone 15,First word excluded: funda
1218424498,2026-01-15 13:41:47,Funda iPhone 15 Pro Silicona Nueva 1,15 €,https://es.wallapop.com/item/funda-iphone-15-pro-silicona-nueva-1-1218424498,Madrid,iphone 15,First word excluded: funda
1218424415,2026-01-15 13:41:47,Funda iPhone 15 Plus Silicona Nueva 7,10 €,https://es.wallapop.com/item/funda-iphone-15-plus-silicona-nueva-7-1218424415,Madrid,iphone 15,First word excluded: funda
1218424349,2026-01-15 13:41:47,Funda iPhone 15 Plus Silicona Nueva 6,10 €,https://es.wallapop.com/item/funda-iphone-15-plus-silicona-nueva-6-1218424349,Madrid,iphone 15,First word excluded: funda
1218424253,2026-01-15 13:41:47,Funda iPhone 15 Plus Silicona Nueva 4,10 €,https://es.wallapop.com/item/funda-iphone-15-plus-silicona-nueva-4-1218424253,Madrid,iphone 15,First word excluded: funda
1218424216,2026-01-15 13:41:47,Funda iPhone 15 Plus Silicona Nueva 3,10 €,https://es.wallapop.com/item/funda-iphone-15-plus-silicona-nueva-3-1218424216,Madrid,iphone 15,First word excluded: funda
1218424067,2026-01-15 13:41:47,Funda iPhone 15 Plus Silicona Nueva 1,10 €,https://es.wallapop.com/item/funda-iphone-15-plus-silicona-nueva-1-1218424067,Madrid,iphone 15,First word excluded: funda
1218422834,2026-01-15 13:41:47,Funda iPhone 15 Trenzado Fino Nueva 1,10 €,https://es.wallapop.com/item/funda-iphone-15-trenzado-fino-nueva-1-1218422834,Madrid,iphone 15,First word excluded: funda
1218422933,2026-01-15 13:41:47,Funda iPhone 15 Trenzado Fino Nueva 5,10 €,https://es.wallapop.com/item/funda-iphone-15-trenzado-fino-nueva-5-1218422933,Madrid,iphone 15,First word excluded: funda
1219109323,2026-01-15 13:41:47,iPhone 13 mini 128 GB Verde,390 €,https://es.wallapop.com/item/iphone-13-mini-128-gb-verde-1219109323,Madrid,iphone 15,Missing required tokens: {'15'}
1218608513,2026-01-15 13:41:47,Funda iPhone 13/14/15,3 €,https://es.wallapop.com/item/funda-iphone-13-14-15-1218608513,Madrid,iphone 15,First word excluded: funda
1218370043,2026-01-15 13:41:47,Funda Rhode iPhone 15 Plus + Gloss,"14,99 €",https://es.wallapop.com/item/funda-rhode-iphone-15-plus---gloss-1218370043,Madrid,iphone 15,First word excluded: funda
1218339615,2026-01-15 13:41:47,Funda Rhode iPhone 15 Plus + Gloss,"14,99 €",https://es.wallapop.com/item/funda-rhode-iphone-15-plus---gloss-1218339615,Madrid,iphone 15,First word excluded: funda
1218325621,2026-01-15 13:41:47,Funda iPhone 15 Pro Max nude,3 €,https://es.wallapop.com/item/funda-iphone-15-pro-max-nude-1218325621,Madrid,iphone 15,First word excluded: funda
1218424960,2026-01-15 13:41:47,Funda iPhone 15 Pro Max Silicona Nueva 8,20 €,https://es.wallapop.com/item/funda-iphone-15-pro-max-silicona-nueva-8-1218424960,Madrid,iphone 15,First word excluded: funda
1218424807,2026-01-15 13:41:47,Funda iPhone 15 Pro Max Silicona Nueva 2,20 €,https://es.wallapop.com/item/funda-iphone-15-pro-max-silicona-nueva-2-1218424807,Madrid,iphone 15,First word excluded: funda
1218424912,2026-01-15 13:41:47,Funda iPhone 15 Pro Max Silicona Nueva 7,20 €,https://es.wallapop.com/item/funda-iphone-15-pro-max-silicona-nueva-7-1218424912,Madrid,iphone 15,First word excluded: funda
1218424860,2026-01-15 13:41:47,Funda iPhone 15 Pro Max Silicona Nueva 3,20 €,https://es.wallapop.com/item/funda-iphone-15-pro-max-silicona-nueva-3-1218424860,Madrid,iphone 15,First word excluded: funda
1218423098,2026-01-15 13:41:47,Funda iPhone 15 Pro Trenzado Fino Nueva 1,10 €,https://es.wallapop.com/item/funda-iphone-15-pro-trenzado-fino-nueva-1-1218423098,Madrid,iphone 15,First word excluded: funda
1218422955,2026-01-15 13:41:47,Funda iPhone 15 Plus Trenzado Fino Nueva 1,10 €,https://es.wallapop.com/item/funda-iphone-15-plus-trenzado-fino-nueva-1-1218422955,Madrid,iphone 15,First word excluded: funda
1218423213,2026-01-15 13:41:47,Funda iPhone 15 Pro Trenzado Fino Nueva 5,10 €,https://es.wallapop.com/item/funda-iphone-15-pro-trenzado-fino-nueva-5-1218423213,Madrid,iphone 15,First word excluded: funda
1218423189,2026-01-15 13:41:47,Funda iPhone 15 Pro Trenzado Fino Nueva 4,20 €,https://es.wallapop.com/item/funda-iphone-15-pro-trenzado-fino-nueva-4-1218423189,Madrid,iphone 15,First word excluded: funda
1218423156,2026-01-15 13:41:47,Funda iPhone 15 Pro Trenzado Fino Nueva 3,10 €,https://es.wallapop.com/item/funda-iphone-15-pro-trenzado-fino-nueva-3-1218423156,Madrid,iphone 15,First word excluded: funda
1218423130,2026-01-15 13:41:47,Funda iPhone 15 Pro Trenzado Fino Nueva 2,15 €,https://es.wallapop.com/item/funda-iphone-15-pro-trenzado-fino-nueva-2-1218423130,Madrid,iphone 15,First word excluded: funda
1218423063,2026-01-15 13:41:47,Funda iPhone 15 Plus Trenzado Fino Nueva 5,10 €,https://es.wallapop.com/item/funda-iphone-15-plus-trenzado-fino-nueva-5-1218423063,Madrid,iphone 15,First word excluded: funda
1218423033,2026-01-15 13:41:47,Funda iPhone 15 Plus Trenzado Fino Nueva 4,10 €,https://es.wallapop.com/item/funda-iphone-15-plus-trenzado-fino-nueva-4-1218423033,Madrid,iphone 15,First word excluded: funda
1218423006,2026-01-15 13:41:47,Funda iPhone 15 Plus Trenzado Fino Nueva 3,10 €,https://es.wallapop.com/item/funda-iphone-15-plus-trenzado-fino-nueva-3-1218423006,Madrid,iphone 15,First word excluded: funda
1218422987,2026-01-15 13:41:47,Funda iPhone 15 Plus Trenzado Fino Nueva 2,10 €,https://es.wallapop.com/item/funda-iphone-15-plus-trenzado-fino-nueva-2-1218422987,Madrid,iphone 15,First word excluded: funda
1218321529,2026-01-15 13:41:47,Funda iPhone 15 Pro Max Diseño Pink,5 €,https://es.wallapop.com/item/funda-iphone-15-pro-max-diseno-pink-1218321529,Madrid,iphone 15,First word excluded: funda
1217947434,2026-01-15 13:41:47,Caja para iPhone 15,9 €,https://es.wallapop.com/item/caja-para-iphone-15-1217947434,Madrid,iphone 15,Price too low: 9.0 < 300
1218326681,2026-01-15 13:41:47,Funda iPhone 15 Pro Max Rosa con espejo,3 €,https://es.wallapop.com/item/funda-iphone-15-pro-max-rosa-con-espejo-1218326681,Madrid,iphone 15,First word excluded: funda
1218426565,2026-01-15 13:41:47,Funda iPhone 15 Pro Max Trenzado Fino Nueva 3,10 €,https://es.wallapop.com/item/funda-iphone-15-pro-max-trenzado-fino-nueva-3-1218426565,Madrid,iphone 15,First word excluded: funda
1219052983,2026-01-15 13:41:47,iPhone 14 Pro Negro 256GB,480 €,https://es.wallapop.com/item/iphone-14-pro-negro-256gb-1219052983,Madrid,iphone 15,Missing required tokens: {'15'}
1218292151,2026-01-15 13:41:47,Funda iPhone 15 Pro Max Diseño Gamer,7 €,https://es.wallapop.com/item/funda-iphone-15-pro-max-diseno-gamer-1218292151,Madrid,iphone 15,First word excluded: funda
1218423240,2026-01-15 13:41:47,Funda iPhone 15 Pro Max Trenzado Fino Nueva 1,20 €,https://es.wallapop.com/item/funda-iphone-15-pro-max-trenzado-fino-nueva-1-1218423240,Madrid,iphone 15,First word excluded: funda
1218423449,2026-01-15 13:41:47,Funda iPhone 15 Pro Max Trenzado Fino Nueva 5,15 €,https://es.wallapop.com/item/funda-iphone-15-pro-max-trenzado-fino-nueva-5-1218423449,Madrid,iphone 15,First word excluded: funda
1218423413,2026-01-15 13:41:47,Funda iPhone 15 Pro Max Trenzado Fino Nueva 4,10 €,https://es.wallapop.com/item/funda-iphone-15-pro-max-trenzado-fino-nueva-4-1218423413,Madrid,iphone 15,First word excluded: funda
1218423269,2026-01-15 13:41:47,Funda iPhone 15 Pro Max Trenzado Fino Nueva 2,15 €,https://es.wallapop.com/item/funda-iphone-15-pro-max-trenzado-fino-nueva-2-1218423269,Madrid,iphone 15,First word excluded: funda
1218026305,2026-01-15 13:41:47,Funda NJROW iPhone 15,5 €,https://es.wallapop.com/item/funda-njrow-iphone-15-1218026305,Madrid,iphone 15,First word excluded: funda
1218684050,2026-01-15 13:41:47,Cargador iPhone MagSafe 15W Original Nuevo,10 €,https://es.wallapop.com/item/cargador-iphone-magsafe-15w-original-nuevo-1218684050,Madrid,iphone 15,Price too low: 10.0 < 300
1218680884,2026-01-15 13:41:47,Cargador iPhone MagSafe 15W Original Nuevo,10 €,https://es.wallapop.com/item/cargador-iphone-magsafe-15w-original-nuevo-1218680884,Madrid,iphone 15,Price too low: 10.0 < 300
