id,time_scrap,nombre,precio,url_articulo,municipio,search_term
1219411216,2026-01-16 10:37:59,IPHONE 17 256GB NUEVO PRECINTADO,859 €,https://es.wallapop.com/item/iphone-17-256gb-nuevo-precintado-1219411216,Madrid,iphone 17
1218823410,2026-01-16 10:37:59,iPhone 17 256GB Blanco Nuevo Precintado,845 €,https://es.wallapop.com/item/iphone-17-256gb-blanco-nuevo-precintado-1218823410,Madrid,iphone 17
1219385600,2026-01-16 10:37:59,iPhone 17 Pro Azul,1050 €,https://es.wallapop.com/item/iphone-17-pro-azul-1219385600,Madrid,iphone 17
1219254866,2026-01-16 10:37:59,iPhone 17 Pro (factura),1100 €,https://es.wallapop.com/item/iphone-17-pro-256gb-azul-1219254866,Madrid,iphone 17
1219472427,2026-01-16 10:37:59,iPhone 17 Air Plata/Blanco,800 €,https://es.wallapop.com/item/iphone-17-air-plata-blanco-1219472427,Madrid,iphone 17
1219278661,2026-01-16 10:37:59,iPhone 17 Air Blanco de 256 gb,800 €,https://es.wallapop.com/item/iphone-17-air-blanco-de-256-gb-1219278661,Madrid,iphone 17
1219378997,2026-01-16 10:37:59,iPhone 17 Pro azul,1050 €,https://es.wallapop.com/item/iphone-17-pro-azul-marino-1219378997,Madrid,iphone 17
1218820195,2026-01-16 10:37:59,iPhone 17 256GB Lavanda precintado,800 €,https://es.wallapop.com/item/iphone-17-256gb-lavanda-precintado-1218820195,Madrid,iphone 17
1218781731,2026-01-16 10:37:59,PRECINTADO iPhone 17 256GB,"819,99 €",https://es.wallapop.com/item/precintado-iphone-17-256gb-1218781731,Madrid,iphone 17
1219339933,2026-01-16 10:37:59,iPhone 17 256GB Azul Neblina - NUEVO PRECINTADO,830 €,https://es.wallapop.com/item/iphone-17-256gb-azul-neblina-nuevo-precintado-1219339933,Madrid,iphone 17
1219482809,2026-01-16 10:37:59,iPhone 17 Pro 256GB Sin Abrir,1100 €,https://es.wallapop.com/item/iphone-17-pro-256gb-sin-abrir-1219482809,Madrid,iphone 17
